srcip_private,srcip_public,srcip_default,dstip_private,dstip_public,dstip_default,sport_zero,sport_multiplex,sport_echo,sport_discard,sport_daytime,sport_quote,sport_chargen,sport_ftp_data,sport_ftp_control,sport_ssh,sport_telnet,sport_smtp,sport_dns,sport_bootp,sport_gopher,sport_finger,sport_http,sport_kerberos,sport_pop3,sport_nntp,sport_ntp,sport_netbios,sport_imap4,sport_snmp,sport_ldap,sport_https,sport_mds,sport_kpasswd,sport_smtp_ssl,sport_syslog,sport_smtp2,sport_ldaps,sport_cups,sport_imap4_ssl,sport_socks,sport_openvpn,sport_mssql,sport_citrix,sport_oracle,sport_rapservice,sport_msnmessenger,sport_mgc,sport_mysql,sport_metasploit,sport_emule,sport_xmpp,sport_irc,sport_bittorrent,sport_http2,sport_reserved,sport_register,sport_private,dport_zero,dport_multiplex,dport_echo,dport_discard,dport_daytime,dport_quote,dport_chargen,dport_ftp_data,dport_ftp_control,dport_ssh,dport_telnet,dport_smtp,dport_dns,dport_bootp,dport_gopher,dport_finger,dport_http,dport_kerberos,dport_pop3,dport_nntp,dport_ntp,dport_netbios,dport_imap4,dport_snmp,dport_ldap,dport_https,dport_mds,dport_kpasswd,dport_smtp_ssl,dport_syslog,dport_smtp2,dport_ldaps,dport_cups,dport_imap4_ssl,dport_socks,dport_openvpn,dport_mssql,dport_citrix,dport_oracle,dport_rapservice,dport_msnmessenger,dport_mgc,dport_mysql,dport_metasploit,dport_emule,dport_xmpp,dport_irc,dport_bittorrent,dport_http2,dport_reserved,dport_register,dport_private,protocol_tcp,protocol_udp,protocol_icmp,protocol_igmp,protocol_other,tcpflags_URG,tcpflags_ACK,tcpflags_PSH,tcpflags_RST,tcpflags_SYN,tcpflags_FIN,srctos_zero,srctos_192,srctos_other,npackets_verylow,npackets_low,npackets_medium,npackets_high,npackets_veryhigh,nbytes_verylow,nbytes_low,nbytes_medium,nbytes_high,nbytes_veryhigh,label_background,label_analysis,label_backdoor,label_dos,label_exploit,label_fuzzer,label_generic,label_reconnaissance,label_shellcode,label_worm,label_attack
14.0,5048.0,0.0,10.0,5048.0,4.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,3734.0,1314.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,76.0,0.0,106.0,630.0,0.0,0.0,0.0,488.0,0.0,8.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2452.0,0.0,1546.0,3246.0,270.0,0.0,0.0,0.0,0.0,5062.0,0.0,0.0,0.0,0.0,0.0,4180.0,0.0,0.0,0.0,30.0,1292.0,3326.0,410.0,4.0,10.0,888.0,2786.0,1368.0,10.0,4950.0,0.0,0.0,6.0,56.0,0.0,10.0,32.0,8.0,0.0,112.0
16.0,4242.0,0.0,12.0,4242.0,4.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,3172.0,1072.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,58.0,2.0,84.0,642.0,0.0,0.0,0.0,514.0,0.0,12.0,2.0,0.0,0.0,60.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1700.0,2.0,1556.0,2480.0,220.0,0.0,0.0,0.0,0.0,4258.0,0.0,0.0,0.0,0.0,0.0,3368.0,0.0,0.0,0.0,30.0,1302.0,2494.0,392.0,40.0,12.0,894.0,2176.0,1132.0,44.0,4124.0,0.0,2.0,14.0,80.0,0.0,8.0,24.0,6.0,0.0,134.0
20.0,3080.0,0.0,16.0,3080.0,4.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,2304.0,736.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,96.0,0.0,106.0,516.0,0.0,0.0,0.0,436.0,0.0,8.0,0.0,0.0,0.0,76.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,350.0,0.0,1498.0,1338.0,264.0,0.0,0.0,0.0,0.0,3100.0,0.0,0.0,0.0,120.0,0.0,2174.0,0.0,0.0,0.0,18.0,1198.0,1276.0,572.0,36.0,6.0,886.0,1010.0,1138.0,60.0,2936.0,2.0,2.0,28.0,88.0,2.0,10.0,30.0,2.0,0.0,164.0
28.0,2804.0,0.0,24.0,2804.0,4.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,2080.0,694.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0,94.0,0.0,120.0,504.0,0.0,0.0,0.0,364.0,0.0,4.0,2.0,0.0,0.0,60.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,86.0,0.0,1466.0,1102.0,264.0,0.0,0.0,0.0,0.0,2832.0,0.0,0.0,0.0,0.0,0.0,2002.0,0.0,0.0,0.0,24.0,1100.0,1102.0,572.0,34.0,10.0,848.0,832.0,1042.0,100.0,2582.0,0.0,2.0,16.0,110.0,70.0,14.0,34.0,4.0,0.0,250.0
26.0,2786.0,0.0,22.0,2786.0,4.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,14.0,2098.0,700.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,96.0,0.0,118.0,490.0,0.0,0.0,0.0,344.0,0.0,14.0,0.0,0.0,0.0,46.0,0.0,0.0,2.0,2.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134.0,2.0,1468.0,1118.0,224.0,0.0,0.0,0.0,0.0,2812.0,0.0,0.0,0.0,0.0,0.0,2034.0,0.0,0.0,0.0,62.0,1110.0,1076.0,526.0,38.0,10.0,860.0,842.0,972.0,128.0,2590.0,0.0,0.0,10.0,70.0,102.0,8.0,26.0,4.0,2.0,222.0
28.0,2638.0,0.0,24.0,2638.0,4.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,1964.0,686.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,180.0,0.0,98.0,426.0,0.0,0.0,0.0,268.0,0.0,12.0,0.0,0.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,2.0,1390.0,1080.0,196.0,0.0,0.0,0.0,0.0,2666.0,0.0,0.0,0.0,0.0,0.0,1984.0,0.0,0.0,0.0,22.0,1030.0,1146.0,434.0,34.0,10.0,824.0,888.0,822.0,122.0,2524.0,0.0,0.0,6.0,62.0,26.0,12.0,28.0,6.0,2.0,142.0
12.0,2738.0,0.0,8.0,2738.0,4.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,1996.0,740.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,176.0,2.0,114.0,412.0,0.0,0.0,0.0,258.0,0.0,2.0,0.0,0.0,0.0,62.0,2.0,2.0,0.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,134.0,2.0,1466.0,1070.0,214.0,0.0,0.0,0.0,0.0,2750.0,0.0,0.0,0.0,0.0,0.0,2106.0,0.0,0.0,0.0,28.0,1050.0,1190.0,460.0,22.0,10.0,776.0,982.0,852.0,130.0,2470.0,0.0,0.0,2.0,58.0,166.0,12.0,40.0,0.0,2.0,280.0
16.0,2796.0,0.0,12.0,2796.0,4.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,2010.0,788.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,186.0,0.0,120.0,436.0,0.0,0.0,0.0,222.0,0.0,10.0,0.0,0.0,0.0,58.0,0.0,0.0,0.0,116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1488.0,1090.0,232.0,0.0,0.0,0.0,0.0,2812.0,0.0,0.0,0.0,0.0,0.0,2126.0,0.0,0.0,0.0,20.0,1098.0,1198.0,474.0,22.0,8.0,736.0,1162.0,788.0,118.0,2580.0,0.0,0.0,12.0,60.0,128.0,10.0,20.0,2.0,0.0,232.0
134.0,2820.0,0.0,130.0,2820.0,4.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134.0,1994.0,826.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,138.0,0.0,108.0,470.0,0.0,0.0,0.0,320.0,0.0,4.0,0.0,0.0,122.0,72.0,2.0,4.0,0.0,178.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,192.0,2.0,1664.0,1102.0,188.0,0.0,0.0,0.0,0.0,2954.0,0.0,0.0,0.0,0.0,0.0,2132.0,0.0,0.0,0.0,146.0,974.0,1302.0,500.0,32.0,8.0,828.0,1026.0,914.0,178.0,2668.0,0.0,2.0,6.0,80.0,160.0,6.0,26.0,6.0,0.0,286.0
10.0,2538.0,0.0,6.0,2538.0,4.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,1810.0,688.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,170.0,0.0,102.0,406.0,0.0,0.0,0.0,250.0,0.0,6.0,0.0,0.0,2.0,62.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,206.0,0.0,1338.0,1054.0,156.0,0.0,0.0,0.0,0.0,2548.0,0.0,0.0,0.0,0.0,0.0,1910.0,0.0,0.0,0.0,22.0,870.0,1268.0,364.0,24.0,8.0,604.0,1122.0,748.0,66.0,2326.0,0.0,2.0,26.0,72.0,78.0,12.0,30.0,2.0,0.0,222.0
12.0,1332.0,0.0,8.0,1332.0,4.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1008.0,326.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,92.0,0.0,58.0,224.0,0.0,0.0,0.0,138.0,0.0,2.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,672.0,524.0,146.0,0.0,0.0,0.0,0.0,1344.0,0.0,0.0,0.0,20.0,0.0,952.0,0.0,0.0,0.0,12.0,496.0,472.0,320.0,44.0,6.0,394.0,354.0,524.0,66.0,1280.0,0.0,0.0,8.0,38.0,0.0,2.0,14.0,2.0,0.0,64.0
14.0,2618.0,0.0,10.0,2618.0,4.0,106.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.0,1894.0,624.0,106.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,102.0,2.0,124.0,522.0,8.0,0.0,0.0,322.0,0.0,0.0,0.0,0.0,4.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,1456.0,934.0,242.0,0.0,0.0,0.0,0.0,2632.0,0.0,0.0,0.0,0.0,0.0,1736.0,0.0,0.0,0.0,74.0,990.0,940.0,554.0,74.0,10.0,840.0,672.0,1020.0,90.0,2414.0,0.0,6.0,34.0,98.0,4.0,30.0,44.0,2.0,0.0,218.0
14.0,2830.0,0.0,10.0,2830.0,4.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,18.0,2010.0,816.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,140.0,2.0,120.0,494.0,0.0,0.0,0.0,270.0,0.0,0.0,0.0,0.0,0.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,168.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,98.0,0.0,1520.0,1078.0,246.0,0.0,0.0,0.0,0.0,2844.0,0.0,0.0,0.0,0.0,0.0,1886.0,0.0,0.0,0.0,212.0,992.0,948.0,612.0,80.0,22.0,838.0,884.0,976.0,124.0,2600.0,0.0,2.0,14.0,74.0,106.0,16.0,22.0,8.0,2.0,244.0
16.0,2646.0,0.0,10.0,2648.0,4.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,1860.0,754.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,110.0,0.0,126.0,474.0,0.0,0.0,0.0,306.0,0.0,6.0,0.0,0.0,2.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0,2.0,1316.0,1086.0,258.0,0.0,0.0,0.0,0.0,2662.0,0.0,0.0,0.0,0.0,0.0,1898.0,0.0,0.0,0.0,24.0,938.0,972.0,642.0,86.0,8.0,728.0,688.0,1104.0,134.0,2468.0,0.0,2.0,16.0,92.0,48.0,12.0,22.0,2.0,0.0,194.0
134.0,2630.0,0.0,130.0,2628.0,6.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136.0,1986.0,642.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,88.0,0.0,122.0,546.0,0.0,0.0,0.0,362.0,0.0,2.0,0.0,0.0,120.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,2.0,1524.0,992.0,248.0,0.0,0.0,0.0,0.0,2764.0,0.0,0.0,0.0,0.0,0.0,1838.0,0.0,0.0,0.0,142.0,1030.0,1042.0,476.0,74.0,10.0,928.0,692.0,1014.0,120.0,2638.0,0.0,0.0,14.0,70.0,4.0,6.0,30.0,2.0,0.0,126.0
14.0,2578.0,0.0,10.0,2578.0,4.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,14.0,1960.0,618.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,130.0,0.0,130.0,466.0,0.0,0.0,0.0,274.0,0.0,0.0,0.0,0.0,0.0,62.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,2.0,1290.0,1050.0,252.0,0.0,0.0,0.0,0.0,2592.0,0.0,0.0,0.0,0.0,0.0,1848.0,0.0,0.0,0.0,20.0,972.0,1084.0,484.0,32.0,8.0,752.0,760.0,992.0,80.0,2464.0,0.0,0.0,16.0,74.0,0.0,4.0,28.0,6.0,0.0,128.0
18.0,2644.0,0.0,14.0,2644.0,4.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,1962.0,684.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,42.0,0.0,108.0,440.0,0.0,0.0,0.0,250.0,0.0,2.0,0.0,0.0,2.0,80.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,4.0,1174.0,1184.0,302.0,0.0,0.0,0.0,0.0,2662.0,0.0,0.0,0.0,0.0,0.0,1906.0,0.0,0.0,0.0,18.0,962.0,1058.0,572.0,52.0,10.0,764.0,674.0,1106.0,108.0,2540.0,0.0,0.0,14.0,62.0,0.0,8.0,38.0,0.0,0.0,122.0
12.0,2790.0,0.0,8.0,2790.0,4.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,2076.0,714.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,46.0,0.0,114.0,492.0,0.0,0.0,0.0,280.0,0.0,2.0,0.0,0.0,2.0,78.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,0.0,1384.0,1172.0,246.0,0.0,0.0,0.0,0.0,2802.0,0.0,0.0,0.0,0.0,0.0,2002.0,0.0,0.0,0.0,18.0,1138.0,1054.0,510.0,82.0,6.0,876.0,766.0,1040.0,114.0,2670.0,0.0,0.0,18.0,72.0,4.0,12.0,24.0,2.0,0.0,132.0
14.0,2646.0,0.0,10.0,2646.0,4.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,14.0,2030.0,616.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,40.0,2.0,132.0,478.0,0.0,0.0,0.0,276.0,0.0,4.0,0.0,0.0,0.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,1302.0,1108.0,250.0,0.0,0.0,0.0,0.0,2660.0,0.0,0.0,0.0,0.0,0.0,1890.0,0.0,0.0,0.0,18.0,986.0,1080.0,548.0,28.0,6.0,810.0,626.0,1146.0,72.0,2540.0,0.0,2.0,6.0,60.0,2.0,12.0,36.0,2.0,0.0,120.0
16.0,2814.0,0.0,12.0,2814.0,4.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,2084.0,732.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,46.0,0.0,116.0,528.0,0.0,0.0,0.0,290.0,0.0,2.0,0.0,0.0,0.0,80.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,2.0,1404.0,1198.0,226.0,0.0,0.0,0.0,0.0,2830.0,0.0,0.0,0.0,0.0,0.0,1984.0,0.0,0.0,0.0,34.0,1194.0,980.0,554.0,68.0,6.0,900.0,778.0,1014.0,132.0,2714.0,0.0,0.0,4.0,46.0,4.0,10.0,38.0,12.0,2.0,116.0
14.0,2796.0,0.0,10.0,2796.0,4.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,2050.0,746.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,28.0,0.0,120.0,474.0,0.0,0.0,0.0,272.0,0.0,4.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,84.0,2.0,1344.0,1210.0,256.0,0.0,0.0,0.0,0.0,2810.0,0.0,0.0,0.0,0.0,0.0,2052.0,0.0,0.0,0.0,26.0,1098.0,1062.0,564.0,60.0,6.0,766.0,802.0,1122.0,114.0,2628.0,0.0,0.0,10.0,82.0,50.0,0.0,36.0,4.0,0.0,182.0
