"srcip_private","srcip_public","srcip_default","dstip_private","dstip_public","dstip_default","sport_zero","sport_multiplex","sport_echo","sport_discard","sport_daytime","sport_quote","sport_chargen","sport_ftp_data","sport_ftp_control","sport_ssh","sport_telnet","sport_smtp","sport_dns","sport_bootp","sport_gopher","sport_finger","sport_http","sport_kerberos","sport_pop3","sport_nntp","sport_ntp","sport_netbios","sport_imap4","sport_snmp","sport_ldap","sport_https","sport_mds","sport_kpasswd","sport_smtp_ssl","sport_syslog","sport_smtp2","sport_ldaps","sport_cups","sport_imap4_ssl","sport_socks","sport_openvpn","sport_mssql","sport_citrix","sport_oracle","sport_rapservice","sport_msnmessenger","sport_mgc","sport_mysql","sport_metasploit","sport_emule","sport_xmpp","sport_irc","sport_bittorrent","sport_http2","sport_reserved","sport_register","sport_private","dport_zero","dport_multiplex","dport_echo","dport_discard","dport_daytime","dport_quote","dport_chargen","dport_ftp_data","dport_ftp_control","dport_ssh","dport_telnet","dport_smtp","dport_dns","dport_bootp","dport_gopher","dport_finger","dport_http","dport_kerberos","dport_pop3","dport_nntp","dport_ntp","dport_netbios","dport_imap4","dport_snmp","dport_ldap","dport_https","dport_mds","dport_kpasswd","dport_smtp_ssl","dport_syslog","dport_smtp2","dport_ldaps","dport_cups","dport_imap4_ssl","dport_socks","dport_openvpn","dport_mssql","dport_citrix","dport_oracle","dport_rapservice","dport_msnmessenger","dport_mgc","dport_mysql","dport_metasploit","dport_emule","dport_xmpp","dport_irc","dport_bittorrent","dport_http2","dport_reserved","dport_register","dport_private","protocol_tcp","protocol_udp","protocol_icmp","protocol_igmp","protocol_other","tcpflags_URG","tcpflags_ACK","tcpflags_PSH","tcpflags_RST","tcpflags_SYN","tcpflags_FIN","srctos_zero","srctos_192","srctos_other","npackets_verylow","npackets_low","npackets_medium","npackets_high","npackets_veryhigh","nbytes_verylow","nbytes_low","nbytes_medium","nbytes_high","nbytes_veryhigh","outcome"
14,3336,0,10,3336,4,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,2598,696,56,0,0,0,0,0,0,0,52,110,0,98,974,0,0,0,410,0,0,0,0,0,60,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,2,1952,1120,278,0,0,0,0,3350,0,0,0,0,0,2032,0,0,0,632,990,1314,338,76,300,952,838,1172,88,"generic"
14,3646,0,10,3646,4,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,2850,752,56,0,0,0,0,0,0,0,82,52,0,112,1186,0,0,0,354,0,6,0,0,4,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,2,2164,1238,258,0,0,0,0,3660,0,0,0,0,0,2070,0,0,0,844,1072,1288,402,54,384,1084,914,1214,64,"generic"
18,3882,0,14,3882,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,16,3222,662,16,0,0,0,0,0,0,0,38,30,0,134,1758,0,0,0,272,0,4,0,0,0,72,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,2480,1084,334,0,0,0,0,3900,0,0,0,0,0,1874,0,0,0,1368,806,1310,358,58,672,1328,520,1316,64,"generic"
132,2724,0,128,2724,4,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,132,2024,700,12,0,0,0,0,0,0,0,70,50,0,108,426,0,0,0,266,0,4,0,0,120,72,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,1350,1190,316,0,0,0,0,2856,0,0,0,0,0,2026,0,0,0,142,980,1248,420,66,6,898,640,1238,74,"exploit"
14,2682,0,10,2682,4,14,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,2042,638,14,0,0,0,0,0,0,0,48,34,0,136,480,0,0,0,296,0,4,0,0,0,54,0,0,0,74,0,0,12,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,50,0,1290,1100,306,0,0,0,0,2696,0,0,0,0,0,1980,0,0,0,36,920,1314,350,76,10,768,526,1310,82,"exploit"
18,2854,0,14,2854,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,2074,778,16,0,0,0,0,0,0,0,50,34,0,110,482,0,0,0,300,0,8,0,0,8,66,0,0,0,44,0,0,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,4,1420,1138,312,0,0,0,0,2872,0,0,0,0,0,1948,0,0,0,196,964,1240,394,78,12,854,654,1252,100,"fuzzer"
14,2564,0,10,2564,4,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1924,640,14,0,0,0,0,0,0,0,48,50,0,124,452,0,0,0,276,0,6,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,1184,1130,264,0,0,0,0,2578,0,0,0,0,0,1858,0,0,0,24,858,1250,406,40,8,726,548,1222,74,"exploit"
14,2686,0,10,2686,4,14,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,1912,758,14,0,0,0,0,0,0,0,40,32,0,114,450,16,0,0,288,0,2,0,0,0,80,0,0,0,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,48,0,1284,1136,280,0,0,0,0,2700,0,0,0,0,0,2014,0,0,0,34,890,1414,296,66,6,694,646,1132,222,"fuzzer"
16,2552,0,12,2552,4,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,1926,624,14,0,0,0,0,0,0,0,40,30,0,118,450,0,0,0,282,0,0,0,0,4,60,0,0,0,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,1210,1060,296,0,0,0,0,2568,0,0,0,0,0,1922,0,0,0,20,826,1406,278,38,10,646,608,1112,192,"fuzzer"
14,2304,0,10,2304,4,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,14,1730,574,14,0,0,0,0,0,0,0,38,24,2,102,344,0,0,0,226,0,4,0,0,0,76,0,2,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,2,960,1094,264,0,0,0,0,2318,0,0,0,2,0,1742,0,0,0,12,728,1256,228,94,8,576,570,962,202,"exploit"
12,2818,0,8,2818,4,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,12,2070,748,12,0,0,0,0,0,0,0,82,34,4,118,446,0,0,0,228,0,0,0,0,0,58,0,2,0,2,0,0,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,1308,1196,326,0,0,0,0,2830,0,0,0,0,0,1956,0,0,0,198,946,1344,290,52,10,792,806,1038,184,"fuzzer"
18,2608,0,14,2608,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,16,1940,670,16,0,0,0,0,0,0,0,72,24,0,94,452,0,0,0,258,2,4,0,0,2,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,1144,1144,336,0,0,0,0,2626,0,0,0,0,0,1928,0,0,0,32,908,1364,254,68,16,702,702,1036,170,"exploit"
12,2702,0,8,2702,4,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,12,2030,672,12,0,0,0,0,0,0,0,52,20,0,122,442,0,0,0,260,0,6,0,0,0,80,0,0,0,116,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,72,2,1240,1194,280,0,0,0,0,2714,0,0,0,0,0,2018,0,0,0,26,928,1394,270,96,10,698,706,1066,234,"fuzzer"
14,2552,0,10,2552,4,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,14,1862,690,14,0,0,0,0,0,0,0,56,32,2,110,462,0,0,0,300,0,4,0,0,6,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,2,1164,1088,314,0,0,0,0,2566,0,0,0,0,0,1880,0,0,0,24,854,1376,256,56,8,684,598,1158,118,"exploit"
18,2750,0,14,2750,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,2098,648,16,0,0,0,0,0,0,0,66,52,0,106,466,0,0,0,280,0,12,0,0,2,72,0,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,6,1288,1168,310,0,0,0,0,2768,0,0,0,0,0,2020,0,0,0,26,978,1290,396,78,10,738,672,1234,114,"exploit"
134,2810,0,130,2810,4,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134,2038,772,14,0,0,0,0,0,0,0,44,64,0,122,468,0,0,0,258,2,4,0,0,120,84,0,0,0,66,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,86,4,1508,1128,308,0,0,0,0,2944,0,0,0,0,0,2084,0,0,0,138,1034,1328,362,82,4,932,606,1274,128,"fuzzer"
8,2520,0,4,2520,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1838,682,8,0,0,0,0,0,0,0,44,170,0,118,432,0,0,0,214,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,1258,948,322,0,0,0,0,2528,0,0,0,0,0,1882,0,0,0,2,878,1274,348,26,0,740,516,1226,46,"exploit"
16,2572,0,12,2572,4,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,14,1860,714,14,0,0,0,0,0,0,0,48,146,0,106,448,0,0,0,280,0,8,0,0,0,68,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,2,1262,972,352,0,0,0,0,2588,0,0,0,0,0,1882,0,0,0,30,862,1296,364,36,8,712,552,1260,56,"exploit"
14,2566,0,10,2566,4,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1930,636,14,0,0,0,0,0,0,0,48,152,2,104,464,0,0,0,288,0,10,0,0,0,74,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,62,2,1274,974,332,0,0,0,0,2580,0,0,0,0,0,1900,0,0,0,30,840,1300,332,78,8,688,524,1260,100,"exploit"
6,2688,0,2,2688,4,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,42,1992,660,40,0,0,0,0,0,0,0,40,126,0,128,440,0,0,0,408,0,10,2,0,0,52,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,1378,952,364,0,0,0,0,2694,0,0,0,120,0,1862,0,0,0,18,954,1358,316,48,0,806,526,1274,88,"exploit"
18,2674,0,14,2674,4,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,58,1930,704,58,0,0,0,0,0,0,0,66,174,0,108,426,0,0,0,294,0,6,2,0,0,84,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,48,0,1352,972,366,0,0,0,0,2692,0,0,0,0,0,1970,0,0,0,22,904,1316,386,64,6,714,684,1204,84,"exploit"
26,2846,0,22,2846,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,16,2066,790,16,0,0,0,0,0,0,0,82,134,0,118,486,0,0,0,344,0,12,0,0,0,60,0,0,2,2,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,1542,978,352,0,0,0,0,2872,0,0,0,0,0,2112,0,0,0,58,1124,1282,352,56,8,852,742,1210,60,"fuzzer"
26,2748,0,22,2748,4,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1926,834,14,0,0,0,0,0,0,0,74,128,0,126,542,0,0,0,354,0,12,0,0,0,44,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,4,1544,910,320,0,0,0,0,2774,0,0,0,0,0,2006,0,0,0,20,1122,1232,306,94,4,892,680,1092,106,"exploit"
26,2954,0,22,2954,4,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,2150,814,14,0,0,0,0,0,0,0,66,66,2,120,518,0,0,0,300,0,2,0,0,0,84,2,2,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,2,1562,1050,366,0,0,0,0,2980,0,0,0,0,0,2168,0,0,0,32,1290,1284,322,52,10,956,784,1172,58,"fuzzer"
26,3002,0,22,3002,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,2164,848,16,0,0,0,0,0,0,0,84,24,0,112,490,0,0,0,266,0,10,0,0,0,74,0,0,0,114,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,40,0,1514,1096,418,0,0,0,0,3028,0,0,0,0,0,2244,0,0,0,18,1246,1384,318,62,8,870,918,1158,74,"fuzzer"
14,3012,0,10,3012,4,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,14,2212,800,14,0,0,0,0,0,0,0,92,26,0,122,498,0,0,0,274,0,2,0,0,2,66,2,4,0,192,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,50,2,1532,1124,370,0,0,0,0,3026,0,0,0,0,0,2248,0,0,0,30,1180,1440,294,82,8,778,976,1178,86,"fuzzer"
16,2962,0,12,2962,4,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2200,764,14,0,0,0,0,0,0,0,132,34,0,106,536,0,0,0,330,0,8,0,0,2,76,0,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,1478,1050,448,0,0,0,0,2978,0,0,0,0,0,2184,0,0,0,20,1160,1412,340,46,10,798,922,1186,62,"fuzzer"
132,3144,0,128,3144,4,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,172,2250,854,52,0,0,0,0,0,0,0,118,38,0,92,490,0,0,0,342,0,4,0,0,122,62,0,0,0,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156,0,1680,1222,374,0,0,0,0,3276,0,0,0,0,0,2356,0,0,0,146,1128,1552,430,20,6,910,1094,1186,80,"fuzzer"
10,3204,0,6,3202,6,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2252,948,12,0,0,0,0,0,0,0,72,26,0,132,530,0,0,0,388,0,2,0,0,2,76,0,0,0,94,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,206,4,1626,1258,330,0,0,0,0,3214,0,0,0,0,0,2410,0,0,0,14,1084,1548,514,54,6,890,678,1520,120,"fuzzer"
16,3306,0,12,3306,4,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,62,2408,852,62,0,0,0,0,0,0,0,120,64,2,120,624,0,0,0,416,0,8,0,0,0,102,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,204,2,1826,1136,358,0,0,0,0,3322,0,0,0,0,0,2428,0,0,0,20,1258,1376,616,52,10,972,740,1466,134,"exploit"
10,3344,0,6,3344,4,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2276,1064,10,0,0,0,0,0,0,0,80,66,0,142,612,0,0,0,398,0,2,0,0,4,66,2,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,278,0,1776,1316,262,0,0,0,0,3354,0,0,0,0,0,2460,0,0,0,18,1320,1342,596,78,6,970,764,1404,210,"exploit"
12,3130,0,8,3130,4,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,12,2236,894,12,0,0,0,0,0,0,0,80,66,0,136,562,0,0,0,294,0,4,0,0,2,84,0,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,134,0,1628,1192,322,0,0,0,0,3142,0,0,0,0,0,2278,0,0,0,32,1292,1262,506,50,6,916,754,1360,106,"exploit"
18,3186,0,14,3186,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,2330,854,16,0,0,0,0,0,0,0,88,78,2,98,584,0,0,0,370,0,4,0,0,6,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,252,0,1634,1278,290,0,0,0,0,3204,0,0,0,0,0,2252,0,0,0,86,1216,1158,636,108,72,876,736,1312,208,"exploit"
10,3494,0,6,3494,4,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,2540,864,96,0,0,0,0,0,0,0,114,82,0,144,600,0,0,0,354,0,0,0,0,4,70,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,290,2,1820,1358,326,0,0,0,0,3504,0,0,0,0,0,2428,0,0,0,130,1388,1254,636,96,94,862,1038,1310,200,"exploit"
14,3272,0,10,3268,8,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,2370,852,64,0,0,0,0,0,0,0,128,66,0,156,564,0,0,0,314,0,0,0,0,0,78,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192,0,1720,1302,264,0,0,0,0,3286,0,0,0,0,0,2262,0,0,0,122,1162,1402,542,58,66,880,780,1428,132,"fuzzer"
18,3446,0,14,3446,4,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,2530,872,62,0,0,0,0,0,0,0,150,64,0,160,612,0,0,0,344,0,2,0,0,0,76,2,2,2,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,0,1892,1256,314,0,0,0,0,3464,0,0,0,0,0,2110,0,0,0,220,1362,1096,706,80,112,1116,708,1316,212,"fuzzer"
14,3470,0,10,3470,4,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2520,950,14,0,0,0,0,0,0,0,74,88,2,138,510,0,0,0,304,0,6,0,0,8,92,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,48,0,1778,1426,280,0,0,0,0,3484,0,0,0,0,0,2028,0,0,0,316,1402,830,880,56,248,1128,670,1302,136,"fuzzer"
14,3000,0,10,3000,4,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2266,734,14,0,0,0,0,0,0,0,82,74,0,134,532,0,0,0,312,0,6,0,0,2,72,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,1560,1212,242,0,0,0,0,3014,0,0,0,0,0,2086,0,0,0,86,1254,842,774,58,74,916,744,1172,108,"fuzzer"
18,3026,0,14,3026,4,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,2220,766,58,0,0,0,0,0,0,0,88,22,0,134,504,0,0,0,258,0,2,0,0,2,68,0,0,2,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,62,0,1518,1238,286,0,0,0,0,3044,0,0,0,0,0,2084,0,0,0,128,1246,910,708,52,114,970,796,1060,104,"exploit"
134,3062,0,130,3062,4,14,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,0,0,2,0,0,0,0,136,2344,716,14,0,0,0,0,0,0,0,86,36,0,132,590,0,0,0,324,0,2,0,0,120,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,50,0,1842,1148,206,0,0,0,0,3196,0,0,0,0,0,2080,0,0,0,330,1214,870,720,62,178,1098,668,1158,94,"exploit"
20,3240,0,14,3242,4,198,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,214,2298,748,200,0,0,0,0,0,0,0,32,28,0,128,494,16,0,0,298,0,4,0,0,2,84,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,0,1828,1176,256,0,0,0,0,3260,0,0,0,0,0,2080,0,0,0,340,1192,906,754,68,304,1024,604,1154,174,"exploit"
16,3186,0,12,3186,4,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2368,822,12,0,0,0,0,0,0,0,114,26,4,126,478,0,0,0,228,0,0,0,0,0,74,0,0,0,4,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,60,0,1598,1350,252,0,0,0,0,3202,0,0,0,0,0,2232,0,0,0,188,1302,914,756,42,168,972,902,1068,92,"fuzzer"
14,2958,0,10,2958,4,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2274,684,14,0,0,0,0,0,0,0,54,14,0,138,550,2,0,0,354,0,2,0,0,0,78,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,264,0,1424,1320,228,0,0,0,0,2972,0,0,0,0,0,2144,0,0,0,28,1096,1148,642,58,18,890,776,1158,130,"exploit"
12,3218,0,8,3218,4,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,2370,844,12,0,0,0,0,0,0,0,60,20,4,90,548,0,0,0,370,0,4,0,0,0,60,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,540,0,1312,1656,262,0,0,0,0,3230,0,0,0,0,0,2434,0,0,0,24,1098,1636,404,68,8,804,1076,1166,176,"exploit"
18,3418,0,14,3418,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,2578,842,16,0,0,0,0,0,0,0,84,24,0,122,592,0,0,0,388,0,8,0,0,0,56,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,718,0,1428,1744,262,0,0,0,0,3436,0,0,0,0,0,2604,0,0,0,36,1142,1728,486,44,14,834,1236,1174,178,"exploit"
